ma_phong_ban_1,ten_phong_ban_1,kinh_do_1,vi_do_1,ma_phong_ban_2,ten_phong_ban_2,kinh_do_2,vi_do_2,Khoảng cách đường bộ km,khoang_cach_chim_bay_km,tinh_thanh_sau_sap_nhap,tinh_thanh,khoang_cach_chim_bay,Khoảng cách đường bộ,thời gian,directed_pair_key_by_code,undirected_pair_key_by_code,directed_pair_key_by_coord,undirected_pair_key_by_coord
92332000,PGD Bình Trị Đông,106.61727,10.7517545,90330000,PGD An Phú,106.7385273,10.7978598,17.6,14.20301285860355,TP. Hồ Chí Minh,,,,,92332000__90330000,90330000__92332000,"10.75175,106.61727__10.79786,106.73853","10.75175,106.61727__10.79786,106.73853"
92333000,PGD Lạc Long Quân,106.6507963,10.7841392,90330000,PGD An Phú,106.7385273,10.7978598,16.3,9.703426652496098,TP. Hồ Chí Minh,,,,,92333000__90330000,90330000__92333000,"10.78414,106.65080__10.79786,106.73853","10.78414,106.65080__10.79786,106.73853"
92430000,PGD Thạnh Mỹ Tây,106.7088421,10.7941214,90330000,PGD An Phú,106.7385273,10.7978598,7.2,3.268957917155591,TP. Hồ Chí Minh,,,,,92430000__90330000,90330000__92430000,"10.79412,106.70884__10.79786,106.73853","10.79412,106.70884__10.79786,106.73853"
92431000,PGD Bình Hòa,106.697804,10.813936,90330000,PGD An Phú,106.7385273,10.7978598,7.6,4.793700350880401,TP. Hồ Chí Minh,,,,,92431000__90330000,90330000__92431000,"10.81394,106.69780__10.79786,106.73853","10.79786,106.73853__10.81394,106.69780"
92432000,PGD Cầu Sơn,106.7092691,10.8138851,90330000,PGD An Phú,106.7385273,10.7978598,7.0,3.658909646783795,TP. Hồ Chí Minh,,,,,92432000__90330000,90330000__92432000,"10.81389,106.70927__10.79786,106.73853","10.79786,106.73853__10.81389,106.70927"
92434000,PGD Lương Định Của,106.736647,10.7829335,90330000,PGD An Phú,106.7385273,10.7978598,2.5,1.672388106813386,TP. Hồ Chí Minh,,,,,92434000__90330000,90330000__92434000,"10.78293,106.73665__10.79786,106.73853","10.78293,106.73665__10.79786,106.73853"
92630000,PGD Hưng Phú,106.6785721,10.7502016,90330000,PGD An Phú,106.7385273,10.7978598,10.4,8.424668960451593,TP. Hồ Chí Minh,,,,,92630000__90330000,90330000__92630000,"10.75020,106.67857__10.79786,106.73853","10.75020,106.67857__10.79786,106.73853"
92632000,PGD Rạch Ông,106.6853914,10.7475944,90330000,PGD An Phú,106.7385273,10.7978598,10.3,8.05790658257748,TP. Hồ Chí Minh,,,,,92632000__90330000,90330000__92632000,"10.74759,106.68539__10.79786,106.73853","10.74759,106.68539__10.79786,106.73853"
92633000,PGD Bình Đăng,106.6559066,10.7348645,90330000,PGD An Phú,106.7385273,10.7978598,14.4,11.42463941515449,TP. Hồ Chí Minh,,,,,92633000__90330000,90330000__92633000,"10.73486,106.65591__10.79786,106.73853","10.73486,106.65591__10.79786,106.73853"
92636000,PGD LaKai,106.6683425,10.7614071,90330000,PGD An Phú,106.7385273,10.7978598,12.0,8.672058088883178,TP. Hồ Chí Minh,,,,,92636000__90330000,90330000__92636000,"10.76141,106.66834__10.79786,106.73853","10.76141,106.66834__10.79786,106.73853"
92830000,PGD An Nhơn,106.6667107,10.8488493,90330000,PGD An Phú,106.7385273,10.7978598,14.6,9.678229608301077,TP. Hồ Chí Minh,,,,,92830000__90330000,90330000__92830000,"10.84885,106.66671__10.79786,106.73853","10.79786,106.73853__10.84885,106.66671"
92831000,PGD Hiệp Thành,106.6434221,10.8767708,90330000,PGD An Phú,106.7385273,10.7978598,22.5,13.5968188157789,TP. Hồ Chí Minh,,,,,92831000__90330000,90330000__92831000,"10.87677,106.64342__10.79786,106.73853","10.79786,106.73853__10.87677,106.64342"
92835000,PGD Cây Trâm,106.6478401,10.8439536,90330000,PGD An Phú,106.7385273,10.7978598,16.2,11.15221110486739,TP. Hồ Chí Minh,,,,,92835000__90330000,90330000__92835000,"10.84395,106.64784__10.79786,106.73853","10.79786,106.73853__10.84395,106.64784"
92836000,PGD Hạnh Thông Tây,106.6595606,10.8359748,90330000,PGD An Phú,106.7385273,10.7978598,14.9,9.609755179833163,TP. Hồ Chí Minh,,,,,92836000__90330000,90330000__92836000,"10.83597,106.65956__10.79786,106.73853","10.79786,106.73853__10.83597,106.65956"
92837000,PGD Gò Vấp,106.6828559,10.8289804,90330000,PGD An Phú,106.7385273,10.7978598,9.9,6.996190918504669,TP. Hồ Chí Minh,,,,,92837000__90330000,90330000__92837000,"10.82898,106.68286__10.79786,106.73853","10.79786,106.73853__10.82898,106.68286"
93000000,CN Gia Định,106.6740565,10.7966078,90330000,PGD An Phú,106.7385273,10.7978598,10.2,7.04328708491816,TP. Hồ Chí Minh,,,,,93000000__90330000,90330000__93000000,"10.79661,106.67406__10.79786,106.73853","10.79661,106.67406__10.79786,106.73853"
93030000,PGD Tây Thạnh,106.6237501,10.8147062,90330000,PGD An Phú,106.7385273,10.7978598,17.5,12.67549941989163,TP. Hồ Chí Minh,,,,,93030000__90330000,90330000__93030000,"10.81471,106.62375__10.79786,106.73853","10.79786,106.73853__10.81471,106.62375"
93031000,PGD Phan Đăng Lưu,106.6904371,10.8035891,90330000,PGD An Phú,106.7385273,10.7978598,7.0,5.291149132233429,TP. Hồ Chí Minh,,,,,93031000__90330000,90330000__93031000,"10.80359,106.69044__10.79786,106.73853","10.79786,106.73853__10.80359,106.69044"
93032000,PGD Hưng Phát,106.7146792,10.8009989,90330000,PGD An Phú,106.7385273,10.7978598,4.9,2.628105044985046,TP. Hồ Chí Minh,,,,,93032000__90330000,90330000__93032000,"10.80100,106.71468__10.79786,106.73853","10.79786,106.73853__10.80100,106.71468"
93200000,CN Chợ Lớn,106.6318675,10.769204,90330000,PGD An Phú,106.7385273,10.7978598,16.7,12.07846563546126,TP. Hồ Chí Minh,,,,,93200000__90330000,90330000__93200000,"10.76920,106.63187__10.79786,106.73853","10.76920,106.63187__10.79786,106.73853"
93231000,PGD Lê Quang Sung,106.6496587,10.7513092,90330000,PGD An Phú,106.7385273,10.7978598,13.3,11.00131748271137,TP. Hồ Chí Minh,,,,,93231000__90330000,90330000__93231000,"10.75131,106.64966__10.79786,106.73853","10.75131,106.64966__10.79786,106.73853"
93232000,PGD Bình Tân,106.6152019,10.7756765,90330000,PGD An Phú,106.7385273,10.7978598,18.7,13.69483000170946,TP. Hồ Chí Minh,,,,,93232000__90330000,90330000__93232000,"10.77568,106.61520__10.79786,106.73853","10.77568,106.61520__10.79786,106.73853"
94031000,PGD Ngô Gia Tự,106.6748391,10.7670545,90330000,PGD An Phú,106.7385273,10.7978598,11.5,7.754353580249017,TP. Hồ Chí Minh,,,,,94031000__90330000,90330000__94031000,"10.76705,106.67484__10.79786,106.73853","10.76705,106.67484__10.79786,106.73853"
94032000,PGD Ngô Quyền,106.664916,10.7625387,90330000,PGD An Phú,106.7385273,10.7978598,12.6,8.948694364899362,TP. Hồ Chí Minh,,,,,94032000__90330000,90330000__94032000,"10.76254,106.66492__10.79786,106.73853","10.76254,106.66492__10.79786,106.73853"
94033000,PGD Tô Hiến Thành,106.6680151,10.7796478,90330000,PGD An Phú,106.7385273,10.7978598,10.8,7.963786306762715,TP. Hồ Chí Minh,,,,,94033000__90330000,90330000__94033000,"10.77965,106.66802__10.79786,106.73853","10.77965,106.66802__10.79786,106.73853"
94230000,PGD Nguyễn Sơn,106.6259453,10.7820436,90330000,PGD An Phú,106.7385273,10.7978598,18.9,12.42234236425399,TP. Hồ Chí Minh,,,,,94230000__90330000,90330000__94230000,"10.78204,106.62595__10.79786,106.73853","10.78204,106.62595__10.79786,106.73853"
94233000,PGD Trương Vĩnh Ký,106.6339046,10.7932417,90330000,PGD An Phú,106.7385273,10.7978598,15.3,11.4391527865991,TP. Hồ Chí Minh,,,,,94233000__90330000,90330000__94233000,"10.79324,106.63390__10.79786,106.73853","10.79324,106.63390__10.79786,106.73853"
94234000,PGD Lãnh Binh Thăng,106.6486194,10.7644474,90330000,PGD An Phú,106.7385273,10.7978598,15.0,10.50010648347364,TP. Hồ Chí Minh,,,,,94234000__90330000,90330000__94234000,"10.76445,106.64862__10.79786,106.73853","10.76445,106.64862__10.79786,106.73853"
94433000,PGD Phan Huy Ích,106.6323083,10.828896,90330000,PGD An Phú,106.7385273,10.7978598,17.5,12.10371122939577,TP. Hồ Chí Minh,,,,,94433000__90330000,90330000__94433000,"10.82890,106.63231__10.79786,106.73853","10.79786,106.73853__10.82890,106.63231"
94434000,PGD Phan Văn Hớn,106.6173015,10.8288293,90330000,PGD An Phú,106.7385273,10.7978598,20.1,13.68084083812934,TP. Hồ Chí Minh,,,,,94434000__90330000,90330000__94434000,"10.82883,106.61730__10.79786,106.73853","10.79786,106.73853__10.82883,106.61730"
94436000,PGD Lê Trọng Tấn,106.609662,10.8119453,90330000,PGD An Phú,106.7385273,10.7978598,19.4,14.16200350281351,TP. Hồ Chí Minh,,,,,94436000__90330000,90330000__94436000,"10.81195,106.60966__10.79786,106.73853","10.79786,106.73853__10.81195,106.60966"
94500000,CN Tân Bình,106.6531502,10.8010574,90330000,PGD An Phú,106.7385273,10.7978598,13.9,9.332137023020376,TP. Hồ Chí Minh,,,,,94500000__90330000,90330000__94500000,"10.80106,106.65315__10.79786,106.73853","10.79786,106.73853__10.80106,106.65315"
94530000,PGD Chợ Tân Bình,106.653496,10.7869763,90330000,PGD An Phú,106.7385273,10.7978598,15.5,9.366319868951491,TP. Hồ Chí Minh,,,,,94530000__90330000,90330000__94530000,"10.78698,106.65350__10.79786,106.73853","10.78698,106.65350__10.79786,106.73853"
94531000,PGD Hóc Môn,106.5932327,10.8876665,90330000,PGD An Phú,106.7385273,10.7978598,25.6,18.74837493129679,TP. Hồ Chí Minh,,,,,94531000__90330000,90330000__94531000,"10.88767,106.59323__10.79786,106.73853","10.79786,106.73853__10.88767,106.59323"
94532000,PGD Bàu Cát,106.640501,10.792999,90330000,PGD An Phú,106.7385273,10.7978598,15.6,10.72075410429326,TP. Hồ Chí Minh,,,,,94532000__90330000,90330000__94532000,"10.79300,106.64050__10.79786,106.73853","10.79300,106.64050__10.79786,106.73853"
94534000,PGD Lê Văn Sỹ,106.664652,10.796715,90330000,PGD An Phú,106.7385273,10.7978598,10.7,8.070133020767763,TP. Hồ Chí Minh,,,,,94534000__90330000,90330000__94534000,"10.79672,106.66465__10.79786,106.73853","10.79672,106.66465__10.79786,106.73853"
94600000,CN Đông Sài Gòn,106.771314,10.8465447,90330000,PGD An Phú,106.7385273,10.7978598,7.9,6.490669527336219,TP. Hồ Chí Minh,,,,,94600000__90330000,90330000__94600000,"10.84654,106.77131__10.79786,106.73853","10.79786,106.73853__10.84654,106.77131"
94630000,PGD Tô Ngọc Vân,106.7487842,10.8588784,90330000,PGD An Phú,106.7385273,10.7978598,9.7,6.876811052630194,TP. Hồ Chí Minh,,,,,94630000__90330000,90330000__94630000,"10.85888,106.74878__10.79786,106.73853","10.79786,106.73853__10.85888,106.74878"
94631000,PGD Nguyễn Duy Trinh,106.7743632,10.7885566,90330000,PGD An Phú,106.7385273,10.7978598,5.6,4.048665681285214,TP. Hồ Chí Minh,,,,,94631000__90330000,90330000__94631000,"10.78856,106.77436__10.79786,106.73853","10.78856,106.77436__10.79786,106.73853"
94632000,PGD Lê Văn Việt,106.7866377,10.8453187,90330000,PGD An Phú,106.7385273,10.7978598,9.4,7.447044117115669,TP. Hồ Chí Minh,,,,,94632000__90330000,90330000__94632000,"10.84532,106.78664__10.79786,106.73853","10.79786,106.73853__10.84532,106.78664"
94633000,PGD Đỗ Xuân Hợp,106.7687958,10.8279369,90330000,PGD An Phú,106.7385273,10.7978598,6.7,4.70259801765592,TP. Hồ Chí Minh,,,,,94633000__90330000,90330000__94633000,"10.82794,106.76880__10.79786,106.73853","10.79786,106.73853__10.82794,106.76880"
94730000,PGD Hiệp Phú,106.7819475,10.8443244,90330000,PGD An Phú,106.7385273,10.7978598,8.8,7.013059968475113,TP. Hồ Chí Minh,,,,,94730000__90330000,90330000__94730000,"10.84432,106.78195__10.79786,106.73853","10.79786,106.73853__10.84432,106.78195"
94733000,PGD Võ Văn Ngân,106.7723024,10.8518047,90330000,PGD An Phú,106.7385273,10.7978598,8.8,7.041873240488404,TP. Hồ Chí Minh,,,,,94733000__90330000,90330000__94733000,"10.85180,106.77230__10.79786,106.73853","10.79786,106.73853__10.85180,106.77230"
94800000,CN Bắc Sài Gòn,106.4923825,10.9717465,90330000,PGD An Phú,106.7385273,10.7978598,41.3,33.10983384494765,TP. Hồ Chí Minh,,,,,94800000__90330000,90330000__94800000,"10.97175,106.49238__10.79786,106.73853","10.79786,106.73853__10.97175,106.49238"
94830000,PGD Thuận Hưng,106.6060609,10.8567192,90330000,PGD An Phú,106.7385273,10.7978598,22.7,15.8789219314546,TP. Hồ Chí Minh,,,,,94830000__90330000,90330000__94830000,"10.85672,106.60606__10.79786,106.73853","10.79786,106.73853__10.85672,106.60606"
94831000,PGD Phú Hưng,106.6699129,10.7999104,90330000,PGD An Phú,106.7385273,10.7978598,11.1,7.49792811515121,TP. Hồ Chí Minh,,,,,94831000__90330000,90330000__94831000,"10.79991,106.66991__10.79786,106.73853","10.79786,106.73853__10.79991,106.66991"
94835000,PGD Quang Trung,106.6408893,10.8439372,90330000,PGD An Phú,106.7385273,10.7978598,16.6,11.83079391609093,TP. Hồ Chí Minh,,,,,94835000__90330000,90330000__94835000,"10.84394,106.64089__10.79786,106.73853","10.79786,106.73853__10.84394,106.64089"
90431000,PGD Phú Nhuận,106.680485,10.799081,90331000,PGD Bình Trưng Tây,106.7566664,10.788686,12.3,8.401006602718962,TP. Hồ Chí Minh,,,,,90431000__90331000,90331000__90431000,"10.79908,106.68049__10.78869,106.75667","10.78869,106.75667__10.79908,106.68049"
90433000,PGD Nguyễn Văn Lượng,106.6676389,10.8384167,90331000,PGD Bình Trưng Tây,106.7566664,10.788686,17.8,11.18604109571559,TP. Hồ Chí Minh,,,,,90433000__90331000,90331000__90433000,"10.83842,106.66764__10.78869,106.75667","10.78869,106.75667__10.83842,106.66764"
90434000,PGD Thái Sơn,106.687313,10.824671,90331000,PGD Bình Trưng Tây,106.7566664,10.788686,12.6,8.56686289435914,TP. Hồ Chí Minh,,,,,90434000__90331000,90331000__90434000,"10.82467,106.68731__10.78869,106.75667","10.78869,106.75667__10.82467,106.68731"
90630000,PGD Ba Tháng Hai,106.6689899,10.7688156,90331000,PGD Bình Trưng Tây,106.7566664,10.788686,14.1,9.828738287003864,TP. Hồ Chí Minh,,,,,90630000__90331000,90331000__90630000,"10.76882,106.66899__10.78869,106.75667","10.76882,106.66899__10.78869,106.75667"
90632000,PGD Vườn Chuối,106.6839927,10.7723266,90331000,PGD Bình Trưng Tây,106.7566664,10.788686,12.7,8.144082156210409,TP. Hồ Chí Minh,,,,,90632000__90331000,90331000__90632000,"10.77233,106.68399__10.78869,106.75667","10.77233,106.68399__10.78869,106.75667"
90635000,PGD Đô Thành,106.6756618,10.7892362,90331000,PGD Bình Trưng Tây,106.7566664,10.788686,13.0,8.848292996671972,TP. Hồ Chí Minh,,,,,90635000__90331000,90331000__90635000,"10.78924,106.67566__10.78869,106.75667","10.78869,106.75667__10.78924,106.67566"
90636000,PGD Hai Bà Trưng,106.6904219,10.7893918,90331000,PGD Bình Trưng Tây,106.7566664,10.788686,11.0,7.236268787320966,TP. Hồ Chí Minh,,,,,90636000__90331000,90331000__90636000,"10.78939,106.69042__10.78869,106.75667","10.78869,106.75667__10.78939,106.69042"
90830000,PGD KCX Tân Thuận,106.7306059,10.736381,90331000,PGD Bình Trưng Tây,106.7566664,10.788686,11.3,6.475402649000671,TP. Hồ Chí Minh,,,,,90830000__90331000,90331000__90830000,"10.73638,106.73061__10.78869,106.75667","10.73638,106.73061__10.78869,106.75667"
90831000,PGD Bến Vân Đồn,106.6936118,10.7582238,90331000,PGD Bình Trưng Tây,106.7566664,10.788686,11.2,7.675595927552681,TP. Hồ Chí Minh,,,,,90831000__90331000,90331000__90831000,"10.75822,106.69361__10.78869,106.75667","10.75822,106.69361__10.78869,106.75667"
90834000,PGD Văn Thánh,106.7142617,10.8017978,90331000,PGD Bình Trưng Tây,106.7566664,10.788686,7.6,4.855790045111854,TP. Hồ Chí Minh,,,,,90834000__90331000,90331000__90834000,"10.80180,106.71426__10.78869,106.75667","10.78869,106.75667__10.80180,106.71426"
90835000,PGD Phan Văn Trị,106.6918736,10.8242225,90331000,PGD Bình Trưng Tây,106.7566664,10.788686,13.4,8.105318902854206,TP. Hồ Chí Minh,,,,,90835000__90331000,90331000__90835000,"10.82422,106.69187__10.78869,106.75667","10.78869,106.75667__10.82422,106.69187"
90836000,PGD Nguyễn Lương Bằng,106.7284493,10.7174433,90331000,PGD Bình Trưng Tây,106.7566664,10.788686,12.7,8.500421520956506,TP. Hồ Chí Minh,,,,,90836000__90331000,90331000__90836000,"10.71744,106.72845__10.78869,106.75667","10.71744,106.72845__10.78869,106.75667"
91000000,CN Nam Sài Gòn,106.7002387,10.739119,90331000,PGD Bình Trưng Tây,106.7566664,10.788686,14.6,8.26882966926227,TP. Hồ Chí Minh,,,,,91000000__90331000,90331000__91000000,"10.73912,106.70024__10.78869,106.75667","10.73912,106.70024__10.78869,106.75667"
94532000,PGD Bàu Cát,106.640501,10.792999,90333000,PGD Vạn Phúc,106.7136198,10.8438678,13.3,9.786189349037715,TP. Hồ Chí Minh,,,,,94532000__90333000,90333000__94532000,"10.79300,106.64050__10.84387,106.71362","10.79300,106.64050__10.84387,106.71362"
94534000,PGD Lê Văn Sỹ,106.664652,10.796715,90333000,PGD Vạn Phúc,106.7136198,10.8438678,10.6,7.489559337852398,TP. Hồ Chí Minh,,,,,94534000__90333000,90333000__94534000,"10.79672,106.66465__10.84387,106.71362","10.79672,106.66465__10.84387,106.71362"
94600000,CN Đông Sài Gòn,106.771314,10.8465447,90333000,PGD Vạn Phúc,106.7136198,10.8438678,13.1,6.307746296269646,TP. Hồ Chí Minh,,,,,94600000__90333000,90333000__94600000,"10.84654,106.77131__10.84387,106.71362","10.84387,106.71362__10.84654,106.77131"
94630000,PGD Tô Ngọc Vân,106.7487842,10.8588784,90333000,PGD Vạn Phúc,106.7136198,10.8438678,6.4,4.187234126323234,TP. Hồ Chí Minh,,,,,94630000__90333000,90333000__94630000,"10.85888,106.74878__10.84387,106.71362","10.84387,106.71362__10.85888,106.74878"
94631000,PGD Nguyễn Duy Trinh,106.7743632,10.7885566,90333000,PGD Vạn Phúc,106.7136198,10.8438678,14.6,9.046614893421214,TP. Hồ Chí Minh,,,,,94631000__90333000,90333000__94631000,"10.78856,106.77436__10.84387,106.71362","10.78856,106.77436__10.84387,106.71362"
94632000,PGD Lê Văn Việt,106.7866377,10.8453187,90333000,PGD Vạn Phúc,106.7136198,10.8438678,14.4,7.975851651917707,TP. Hồ Chí Minh,,,,,94632000__90333000,90333000__94632000,"10.84532,106.78664__10.84387,106.71362","10.84387,106.71362__10.84532,106.78664"
94633000,PGD Đỗ Xuân Hợp,106.7687958,10.8279369,90333000,PGD Vạn Phúc,106.7136198,10.8438678,10.5,6.280876941646268,TP. Hồ Chí Minh,,,,,94633000__90333000,90333000__94633000,"10.82794,106.76880__10.84387,106.71362","10.82794,106.76880__10.84387,106.71362"
94730000,PGD Hiệp Phú,106.7819475,10.8443244,90333000,PGD Vạn Phúc,106.7136198,10.8438678,13.8,7.462192360220679,TP. Hồ Chí Minh,,,,,94730000__90333000,90333000__94730000,"10.84432,106.78195__10.84387,106.71362","10.84387,106.71362__10.84432,106.78195"
94731000,PGD METRO,106.7414503,10.8007134,90333000,PGD Vạn Phúc,106.7136198,10.8438678,9.2,5.680235369592928,TP. Hồ Chí Minh,,,,,94731000__90333000,90333000__94731000,"10.80071,106.74145__10.84387,106.71362","10.80071,106.74145__10.84387,106.71362"
94733000,PGD Võ Văn Ngân,106.7723024,10.8518047,90333000,PGD Vạn Phúc,106.7136198,10.8438678,12.4,6.469088008062822,TP. Hồ Chí Minh,,,,,94733000__90333000,90333000__94733000,"10.85180,106.77230__10.84387,106.71362","10.84387,106.71362__10.85180,106.77230"
94800000,CN Bắc Sài Gòn,106.4923825,10.9717465,90333000,PGD Vạn Phúc,106.7136198,10.8438678,37.5,28.03043893661202,TP. Hồ Chí Minh,,,,,94800000__90333000,90333000__94800000,"10.97175,106.49238__10.84387,106.71362","10.84387,106.71362__10.97175,106.49238"
94830000,PGD Thuận Hưng,106.6060609,10.8567192,90333000,PGD Vạn Phúc,106.7136198,10.8438678,19.5,11.83279320158453,TP. Hồ Chí Minh,,,,,94830000__90333000,90333000__94830000,"10.85672,106.60606__10.84387,106.71362","10.84387,106.71362__10.85672,106.60606"
94831000,PGD Phú Hưng,106.6699129,10.7999104,90333000,PGD Vạn Phúc,106.7136198,10.8438678,9.6,6.832114683132388,TP. Hồ Chí Minh,,,,,94831000__90333000,90333000__94831000,"10.79991,106.66991__10.84387,106.71362","10.79991,106.66991__10.84387,106.71362"
94835000,PGD Quang Trung,106.6408893,10.8439372,90333000,PGD Vạn Phúc,106.7136198,10.8438678,11.5,7.94285518888968,TP. Hồ Chí Minh,,,,,94835000__90333000,90333000__94835000,"10.84394,106.64089__10.84387,106.71362","10.84387,106.71362__10.84394,106.64089"
90431000,PGD Phú Nhuận,106.680485,10.799081,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,7.1,4.463526345284502,TP. Hồ Chí Minh,,,,,90431000__90334000,90334000__90431000,"10.79908,106.68049__10.79416,106.72104","10.79416,106.72104__10.79908,106.68049"
90433000,PGD Nguyễn Văn Lượng,106.6676389,10.8384167,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,12.1,7.631254523738114,TP. Hồ Chí Minh,,,,,90433000__90334000,90334000__90433000,"10.83842,106.66764__10.79416,106.72104","10.79416,106.72104__10.83842,106.66764"
90434000,PGD Thái Sơn,106.687313,10.824671,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,7.4,5.008075077070242,TP. Hồ Chí Minh,,,,,90434000__90334000,90334000__90434000,"10.82467,106.68731__10.79416,106.72104","10.79416,106.72104__10.82467,106.68731"
90630000,PGD Ba Tháng Hai,106.6689899,10.7688156,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,9.0,6.345869757820835,TP. Hồ Chí Minh,,,,,90630000__90334000,90334000__90630000,"10.76882,106.66899__10.79416,106.72104","10.76882,106.66899__10.79416,106.72104"
90632000,PGD Vườn Chuối,106.6839927,10.7723266,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,6.6,4.719321425399718,TP. Hồ Chí Minh,,,,,90632000__90334000,90334000__90632000,"10.77233,106.68399__10.79416,106.72104","10.77233,106.68399__10.79416,106.72104"
90635000,PGD Đô Thành,106.6756618,10.7892362,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,7.8,4.986928108453139,TP. Hồ Chí Minh,,,,,90635000__90334000,90334000__90635000,"10.78924,106.67566__10.79416,106.72104","10.78924,106.67566__10.79416,106.72104"
90636000,PGD Hai Bà Trưng,106.6904219,10.7893918,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,5.8,3.386328672627247,TP. Hồ Chí Minh,,,,,90636000__90334000,90334000__90636000,"10.78939,106.69042__10.79416,106.72104","10.78939,106.69042__10.79416,106.72104"
90830000,PGD KCX Tân Thuận,106.7306059,10.736381,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,12.3,6.509214404916565,TP. Hồ Chí Minh,,,,,90830000__90334000,90334000__90830000,"10.73638,106.73061__10.79416,106.72104","10.73638,106.73061__10.79416,106.72104"
90831000,PGD Bến Vân Đồn,106.6936118,10.7582238,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,7.4,4.994576399341751,TP. Hồ Chí Minh,,,,,90831000__90334000,90334000__90831000,"10.75822,106.69361__10.79416,106.72104","10.75822,106.69361__10.79416,106.72104"
90835000,PGD Phan Văn Trị,106.6918736,10.8242225,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,8.3,4.617684816407324,TP. Hồ Chí Minh,,,,,90835000__90334000,90334000__90835000,"10.82422,106.69187__10.79416,106.72104","10.79416,106.72104__10.82422,106.69187"
90836000,PGD Nguyễn Lương Bằng,106.7284493,10.7174433,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,12.1,8.568892161946833,TP. Hồ Chí Minh,,,,,90836000__90334000,90334000__90836000,"10.71744,106.72845__10.79416,106.72104","10.71744,106.72845__10.79416,106.72104"
91000000,CN Nam Sài Gòn,106.7002387,10.739119,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,9.0,6.528630946316435,TP. Hồ Chí Minh,,,,,91000000__90334000,90334000__91000000,"10.73912,106.70024__10.79416,106.72104","10.73912,106.70024__10.79416,106.72104"
91030000,PGD Phú Mỹ Hưng,106.7055348,10.7291804,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,11.9,7.421403237592459,TP. Hồ Chí Minh,,,,,91030000__90334000,90334000__91030000,"10.72918,106.70553__10.79416,106.72104","10.72918,106.70553__10.79416,106.72104"
91031000,PGD Trần Xuân Soạn,106.7055348,10.7517129,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,9.8,5.014739314064317,TP. Hồ Chí Minh,,,,,91031000__90334000,90334000__91031000,"10.75171,106.70553__10.79416,106.72104","10.75171,106.70553__10.79416,106.72104"
91032000,PGD Hùynh Tấn Phát,106.7368263,10.7145422,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,13.1,9.019546660547261,TP. Hồ Chí Minh,,,,,91032000__90334000,90334000__91032000,"10.71454,106.73683__10.79416,106.72104","10.71454,106.73683__10.79416,106.72104"
91033000,PGD Nguyễn Văn Cừ,106.6925748,10.7609209,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,7.3,4.830160713750026,TP. Hồ Chí Minh,,,,,91033000__90334000,90334000__91033000,"10.76092,106.69257__10.79416,106.72104","10.76092,106.69257__10.79416,106.72104"
91034000,PGD Trung Sơn,106.6897068,10.7315771,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,11.3,7.755281232727411,TP. Hồ Chí Minh,,,,,91034000__90334000,90334000__91034000,"10.73158,106.68971__10.79416,106.72104","10.73158,106.68971__10.79416,106.72104"
91200000,CN Sài Gòn,106.7072001,10.7281824,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,11.9,7.490659905777828,TP. Hồ Chí Minh,,,,,91200000__90334000,90334000__91200000,"10.72818,106.70720__10.79416,106.72104","10.72818,106.70720__10.79416,106.72104"
91232000,PGD Tân Phú,106.64491,10.778592,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,12.8,8.494172544530533,TP. Hồ Chí Minh,,,,,91232000__90334000,90334000__91232000,"10.77859,106.64491__10.79416,106.72104","10.77859,106.64491__10.79416,106.72104"
91242000,PGD Hiệp Phước,106.7378846,10.6469072,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,20.4,16.47693069335312,TP. Hồ Chí Minh,,,,,91242000__90334000,90334000__91242000,"10.64691,106.73788__10.79416,106.72104","10.64691,106.73788__10.79416,106.72104"
92030000,PGD Hòa Bình,106.6749817,10.7525802,90334000,PGD Vinhomes Tân Cảng,106.7210417,10.7941608,9.7,6.833144861601522,TP. Hồ Chí Minh,,,,,92030000__90334000,90334000__92030000,"10.75258,106.67498__10.79416,106.72104","10.75258,106.67498__10.79416,106.72104"
